ADAPT Analyte ID,Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Total Depth,Total Depth Unit,Analysis Method,Sample Fraction,Preparation_Date,Preparation_Time,Preparation Time Zone,Analysis_Date,Analysis_Time,Analysis Time Zone,County,Site,Station,Activity_Start_Date,Activity_Start_Time,Activity Time Zone,Org Result Value,Org Result Unit,Org MDL,Org PQL,Org Detection Unit,Value_Qualifier,Result Comments,Result Value Type Name,Dilution
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-CRY,3,1/24/24,,EST,300,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-CRY,4,1/24/24,,EST,330,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-CRY,5,1/24/24,,EST,220,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-CRY,6,1/24/24,,EST,230,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-CRY,7,1/24/24,,EST,260,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-CRY,8,1/24/24,,EST,250,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-CRY,9,1/24/24,,EST,350,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-CRY,10,1/24/24,,EST,330,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-CRY,1,2/9/24,,EST,260,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-CRY,2,2/9/24,,EST,280,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-CRY,3,2/9/24,,EST,350,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-CRY,4,2/9/24,,EST,420,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-CRY,5,2/9/24,,EST,230,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-CRY,6,2/9/24,,EST,260,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-CRY,7,2/9/24,,EST,280,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-CRY,8,2/9/24,,EST,250,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-CRY,9,2/9/24,,EST,500,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-CRY,10,2/9/24,,EST,320,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-HOM,1,3/14/24,,EST,270,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-HOM,2,3/14/24,,EST,280,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-HOM,3,3/14/24,,EST,320,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-HOM,4,3/14/24,,EST,430,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-HOM,5,3/14/24,,EST,570,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-HOM,6,3/14/24,,EST,270,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-HOM,7,3/14/24,,EST,330,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-HOM,8,3/14/24,,EST,370,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-HOM,9,3/14/24,,EST,390,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-HOM,10,3/14/24,,EST,450,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-HOM,1,1/11/24,,EST,300,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-HOM,2,1/11/24,,EST,260,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-HOM,3,1/11/24,,EST,280,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-HOM,4,1/11/24,,EST,310,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-HOM,5,1/11/24,,EST,400,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-HOM,6,1/11/24,,EST,280,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-HOM,7,1/11/24,,EST,250,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-HOM,8,1/11/24,,EST,320,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-HOM,9,1/11/24,,EST,370,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-HOM,10,1/11/24,,EST,340,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-HOM,1,2/1/24,,EST,210,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-HOM,2,2/1/24,,EST,240,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-HOM,3,2/1/24,,EST,270,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-HOM,4,2/1/24,,EST,340,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-HOM,5,2/1/24,,EST,680,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-HOM,6,2/1/24,,EST,110,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-HOM,7,2/1/24,,EST,160,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-HOM,8,2/1/24,,EST,310,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-HOM,9,2/1/24,,EST,290,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-HOM,10,2/1/24,,EST,200,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-WIT,1,3/15/24,,EST,420,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-WIT,2,3/15/24,,EST,1050,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-WIT,3,3/15/24,,EST,970,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-WIT,4,3/15/24,,EST,280,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-WIT,5,3/15/24,,EST,390,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-WIT,6,3/15/24,,EST,560,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-WIT,7,3/15/24,,EST,270,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-WIT,8,3/15/24,,EST,340,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-WIT,9,3/15/24,,EST,490,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Citrus,CIT-WIT,10,3/15/24,,EST,200,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-WIT,1,1/23/24,,EST,320,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-WIT,2,1/23/24,,EST,1130,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-WIT,3,1/23/24,,EST,1120,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-WIT,4,1/23/24,,EST,280,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-WIT,5,1/23/24,,EST,300,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-WIT,6,1/23/24,,EST,550,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-WIT,7,1/23/24,,EST,260,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-WIT,8,1/23/24,,EST,330,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-WIT,9,1/23/24,,EST,390,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,1/29/24,12:50:00 PM,EST,1/31/24,11:49:00 AM,EST,Citrus,CIT-WIT,10,1/23/24,,EST,240,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-WIT,1,2/16/24,,EST,230,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-WIT,2,2/16/24,,EST,1090,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-WIT,3,2/16/24,,EST,1080,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-WIT,4,2/16/24,,EST,340,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-WIT,5,2/16/24,,EST,570,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-WIT,6,2/16/24,,EST,730,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-WIT,7,2/16/24,,EST,380,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-WIT,8,2/16/24,,EST,440,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-WIT,9,2/16/24,,EST,420,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,2/28/24,9:40:00 AM,EST,3/4/24,12:52:00 PM,EST,Citrus,CIT-WIT,10,2/16/24,,EST,280,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Hernando,HER-CHA,1,3/14/24,,EST,560,ug/L,20,60,ug/L,,,Atcutal,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TN,Total,4/4/24,10:00:00 AM,EDT,4/11/24,10:31:00 AM,EDT,Hernando,HER-CHA,2,3/14/24,,EST,400,ug/L,20,60,ug/L,,,Atcutal,1
