Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Result_Value(ug/L),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-WIT,10,12/17/2025,332,1,0.036,13,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-CRY,B,12/03/2025,333,1,0.011,3,,,TI,,TI,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-CRY,1,12/03/2025,334,1,0.031,11,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-CRY,2,12/03/2025,335,1,0.073,26,,,,,,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-CRY,3,12/03/2025,336,1,0.08,29,,,,,,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-CRY,4,12/03/2025,337,1,0.051,18,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-CRY,5,12/03/2025,338,1,0.033,11,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-CRY,6,12/03/2025,339,1,0.039,14,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-CRY,7,12/03/2025,340,1,0.046,16,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-CRY,8,12/03/2025,341,1,0.038,13,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-CRY,MS1,12/03/2025,342,1,0.171,62,,,,,,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-CRY,DUP1,12/03/2025,343,1,0.172,63,,,,,,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,LFB1,01/06/2026,344,1,0.139,51,,,,,,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,CCV1,01/06/2026,345,1,0.136,49,,,,,,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,MBLK2,01/06/2026,346,1,0.011,3,,,TI,,TI,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-CRY,9,12/03/2025,347,1,0.054,19,,,,,,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-CRY,10,12/03/2025,348,1,0.069,25,,,,,,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-HOM,B,12/04/2025,349,1,0.01,3,,,TI,,TI,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-HOM,1,12/04/2025,350,1,0.02,7,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-HOM,2,12/04/2025,351,1,0.029,10,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-HOM,3,12/04/2025,352,1,0.053,19,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-HOM,4,12/04/2025,353,1,0.05,18,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-HOM,5,12/04/2025,354,1,0.07,25,,,,,,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-HOM,6,12/04/2025,355,1,0.024,8,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-HOM,7,12/04/2025,356,1,0.033,11,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-HOM,8,12/04/2025,357,1,0.039,14,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-HOM,9,12/04/2025,358,1,0.029,10,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Citrus,CIT-HOM,10,12/04/2025,359,1,0.019,6,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-CHA,1,12/18/2025,360,1,0.061,22,,,,,,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-CHA,2,12/18/2025,401,1,0.054,19,,,,,,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-CHA,3,12/18/2025,402,1,0.06,21,,,,,,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-CHA,4,12/18/2025,403,1,0.039,14,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-CHA,5,12/18/2025,404,1,0.037,13,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-CHA,6,12/18/2025,405,1,0.027,9,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-CHA,7,12/18/2025,406,1,0.021,7,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-CHA,MS2,12/18/2025,407,1,0.157,57,,,,,,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-CHA,DUP2,12/18/2025,408,1,0.161,59,,,,,,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,LFB2,01/06/2026,409,1,0.14,51,,,,,,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,CCV2,01/06/2026,410,1,0.137,50,,,,,,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,MBLK3,01/06/2026,411,1,0.012,4,,,TI,,TI,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-CHA,8,12/18/2025,412,1,0.026,9,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-CHA,9,12/18/2025,413,1,0.014,4,,,TI,,TI,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-CHA,10,12/18/2025,414,1,0.026,9,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-WEE,B,12/09/2025,415,1,0.02,7,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-WEE,1,12/09/2025,416,1,0.028,10,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-WEE,2,12/09/2025,417,1,0.03,10,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-WEE,3,12/09/2025,418,1,0.034,12,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-WEE,4,12/09/2025,419,1,0.022,7,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-WEE,5,12/09/2025,420,1,0.024,8,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-WEE,6,12/09/2025,421,1,0.019,6,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-WEE,7,12/09/2025,422,1,0.028,10,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-WEE,8,12/09/2025,423,1,0.026,9,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-WEE,9,12/09/2025,424,1,0.027,9,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,Hernando,HER-WEE,10,12/09/2025,425,1,0.02,7,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,Spring- Bottom,1,12/03/2025,426,1,0.048,17,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,Spring- 10M,1,12/03/2025,427,1,0.018,6,,,TI,,TI,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,Spring- 50M,1,12/03/2025,428,1,0.017,6,,,TI,,TI,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,Crack- Bottom,1,12/03/2025,429,1,0.032,11,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,Crack- 10M,1,12/03/2025,430,1,0.027,9,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,Crack- 50M,1,12/03/2025,431,1,0.026,9,,,I,,I,Sample,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,Crack- 50M,MS3,12/03/2025,432,1,0.153,56,,,,,,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,Crack- 50M,DUP3,12/03/2025,433,1,0.156,57,,,,,,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,LFB3,01/06/2026,434,1,0.143,52,,,,,,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,CCV3,01/06/2026,435,1,0.139,51,,,,,,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,MBLK4,01/06/2026,,,,0,,,TI,,TI,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,MS4,,,,,0,,,QTI,Q,TI,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,DUP4,,,,,0,,,QTI,Q,TI,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,LFB4,01/06/2026,,,,0,,J,TI,,TI,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,CCV4,01/06/2026,,,,0,,J,TI,,TI,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,MBLK5,01/06/2026,,,,0,,,TI,,TI,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,MS5,,,,,0,MS5,,QTI,Q,TI,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,DUP5,,,,,0,DUP5,,QTI,Q,TI,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,LFB5,01/06/2026,,,,0,LFB5,J,TI,,TI,QAQC,TP01062026A01132026,,
01/06/2026,09:29:59 AM,EST,01/13/2026,09:20:00 AM,EST,,,CCV5,01/06/2026,,,,0,CCV5,J,TI,,TI,QAQC,TP01062026A01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,MBLK1,01/06/2026,361,1,0.009,4,,,TI,,TI,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,Old Greg- Bottom,1,12/03/2025,362,1,0.334,122,,,,,,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,Old Greg- 10M,1,12/03/2025,363,1,0.027,11,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,Old Greg- 50M,1,12/03/2025,364,1,0.033,13,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,Scar Hole- Bottom,1,12/03/2025,365,1,0.244,90,,,,,,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,Scar Hole- 10M,1,12/03/2025,366,1,0.027,11,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,Scar Hole- 50M,1,12/03/2025,367,1,0.026,10,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ARI,1,12/11/2025,368,1,0.02,8,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ARI,2,12/11/2025,369,1,0.02,8,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ARI,3,12/11/2025,370,1,0.028,11,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ARI,4,12/11/2025,371,1,0.021,8,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ARI,5,12/11/2025,372,1,0.026,10,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ARI,6,12/11/2025,373,1,0.018,7,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ARI,7,12/11/2025,374,1,0.021,8,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ARI,8,12/11/2025,375,1,0.02,8,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ARI,9,12/11/2025,376,1,0.024,10,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ARI,10,12/11/2025,377,1,0.015,6,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-HUD,1,12/11/2025,378,1,0.025,10,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-HUD,2,12/11/2025,379,1,0.019,8,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-HUD,3,12/11/2025,380,1,0.015,6,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-HUD,4,12/11/2025,381,1,0.023,9,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-HUD,MS1,12/11/2025,382,1,0.153,57,,,,,,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-HUD,DUP1,12/11/2025,383,1,0.153,57,,,,,,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,LFB1,01/06/2026,384,1,0.144,53,,,,,,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,CCV1,01/06/2026,385,1,0.134,50,,,,,,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,MBLK2,01/06/2026,386,1,0.009,4,,,TI,,TI,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-HUD,5,12/11/2025,387,1,0.032,13,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-HUD,6,12/11/2025,388,1,0.022,9,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-HUD,7,12/11/2025,389,1,0.025,10,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-HUD,8,12/11/2025,390,1,0.017,7,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-HUD,9,12/11/2025,391,1,0.016,7,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-HUD,10,12/11/2025,392,1,0.019,8,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-PIT,B,12/16/2025,393,1,0.01,4,,,TI,,TI,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-PIT,1,12/16/2025,394,1,0.024,10,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-PIT,2,12/16/2025,395,1,0.056,21,,,,,,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-PIT,3,12/16/2025,396,1,0.038,15,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-PIT,4,12/16/2025,397,1,0.015,6,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-PIT,5,12/16/2025,398,1,0.021,8,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-PIT,6,12/16/2025,399,1,0.024,10,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-PIT,7,12/16/2025,400,1,0.026,10,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-PIT,8,12/16/2025,441,1,0.024,10,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-PIT,9,12/16/2025,442,1,0.035,14,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-PIT,10,12/16/2025,443,1,0.022,9,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ANC,1,12/16/2025,444,1,0.05,19,,,,,,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ANC,2,12/16/2025,445,1,0.034,13,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ANC,3,12/16/2025,446,1,0.035,14,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ANC,MS2,12/16/2025,447,1,0.164,61,,,,,,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ANC,DUP2,12/16/2025,448,1,0.159,59,,,,,,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,LFB2,01/06/2026,449,1,0.137,51,,,,,,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,CCV2,01/06/2026,450,1,0.136,50,,,,,,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,MBLK3,01/06/2026,451,1,0.009,4,,,TI,,TI,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ANC,4,12/16/2025,452,1,0.031,12,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ANC,5,12/16/2025,453,1,0.028,11,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ANC,6,12/16/2025,454,1,0.031,12,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ANC,7,12/16/2025,455,1,0.024,10,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ANC,8,12/16/2025,456,1,0.041,16,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ANC,9,12/16/2025,457,1,0.03,12,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,PAS-ANC,10,12/16/2025,458,1,0.02,8,,,I,,I,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,Moss,1,11/17/2025,459,1,0.075,28,,,,,,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,Moss,2,11/17/2025,460,1,0.085,32,,,,,,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Pasco,Moss,3,11/17/2025,461,1,0.085,32,,,,,,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Polk,Eagle,1,11/05/2025,462,1,0.078,29,,,,,,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Polk,Eagle,2,11/05/2025,463,1,0.081,30,,,,,,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Polk,Eagle,3,11/05/2025,464,1,0.085,32,,,,,,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Polk,Howard,1,11/05/2025,465,1,0.073,27,,,,,,Sample,TP01062026B01132026,,
