Project_ID|Sampling_Agency_Name|Matrix|Monitoring_Location_ID|Activity_ID|ADAPT_Analyte_ID|Org_Analyte_Name|Activity_Type|Sample_Collection_Type|Sample_Collection_Equipment|Activity_Depth|Activity_Depth_Unit|Total_Depth|Total_Depth_Unit|Analysis_Method|Sample_Fraction|Preparation_Date_Time|Preparation_Time_Zone|Analysis_Date_Time|Analysis_Time_Zone|Activity_Date_Time|Activity_Time_Zone|Org_Result_Value|Org_Result_Unit|Org_MDL|Org_PQL|Org_Detection_Unit|Value_Qualifier|Result_Comments|Result_Value_Type_Name|Dilution|Lab_ID|Lab_Accreditation_Authority|Lab_Sample_ID
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Hol-CBA Riv-9-1|Hol-CBA Riv-9-1-05/10/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||05/10/2024 09:41:00 AM|CDT|1|ft||||||Actual||21FLKWAT|None|Hol-CBA Riv-9-1-05/10/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Hol-CBA Riv-9-1|Hol-CBA Riv-9-1-06/14/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||06/14/2024 11:04:00 AM|CDT|2|ft||||||Actual||21FLKWAT|None|Hol-CBA Riv-9-1-06/14/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Hol-CBA Riv-9-1|Hol-CBA Riv-9-1-07/12/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||07/12/2024 10:48:00 AM|CDT|2.8|ft||||||Actual||21FLKWAT|None|Hol-CBA Riv-9-1-07/12/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Destin-1|Oka-CB-Destin-1-05/23/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||05/23/2024 11:31:00 AM|CDT|2|ft||||||Actual||21FLKWAT|None|Oka-CB-Destin-1-05/23/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Destin-1|Oka-CB-Destin-1-06/27/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7.5|ft|FDEP FT1700|| || ||06/27/2024 10:50:00 AM|CDT|7.5|ft||||S||Actual||21FLKWAT|None|Oka-CB-Destin-1-06/27/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Destin-1|Oka-CB-Destin-1-07/26/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6.5|ft|FDEP FT1700|| || ||07/26/2024 10:35:00 AM|CDT|6.5|ft||||S||Actual||21FLKWAT|None|Oka-CB-Destin-1-07/26/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka- Destin-2-1|Oka- Destin-2-1-05/23/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||5|ft|FDEP FT1700|| || ||05/23/2024 11:09:00 AM|CDT|5|ft||||S||Actual||21FLKWAT|None|Oka- Destin-2-1-05/23/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka- Destin-2-1|Oka- Destin-2-1-06/27/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||06/27/2024 11:09:59 AM|CDT|5|ft||||||Actual||21FLKWAT|None|Oka- Destin-2-1-06/27/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka- Destin-2-1|Oka- Destin-2-1-07/26/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||07/26/2024 10:14:59 AM|CDT|5|ft||||||Actual||21FLKWAT|None|Oka- Destin-2-1-07/26/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Destin-3|Oka-CB-Destin-3-05/23/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||5.5|ft|FDEP FT1700|| || ||05/23/2024 10:54:00 AM|CDT|5.5|ft||||S||Actual||21FLKWAT|None|Oka-CB-Destin-3-05/23/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Destin-3|Oka-CB-Destin-3-06/27/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||06/27/2024 11:24:00 AM|CDT|4|ft||||||Actual||21FLKWAT|None|Oka-CB-Destin-3-06/27/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Destin-3|Oka-CB-Destin-3-07/26/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||07/26/2024 10:01:00 AM|CDT|4|ft||||||Actual||21FLKWAT|None|Oka-CB-Destin-3-07/26/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Destin-4|Oka-CB-Destin-4-05/23/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||05/23/2024 10:36:00 AM|CDT|3|ft||||||Actual||21FLKWAT|None|Oka-CB-Destin-4-05/23/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Destin-4|Oka-CB-Destin-4-06/27/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||5.5|ft|FDEP FT1700|| || ||06/27/2024 11:40:00 AM|CDT|5.5|ft||||S||Actual||21FLKWAT|None|Oka-CB-Destin-4-06/27/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Destin-4|Oka-CB-Destin-4-07/26/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||5.3|ft|FDEP FT1700|| || ||07/26/2024 09:46:00 AM|CDT|5.3|ft||||S||Actual||21FLKWAT|None|Oka-CB-Destin-4-07/26/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-n Beach-1-1|Oka-n Beach-1-1-05/22/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||05/22/2024 10:22:00 AM|CDT|13|ft||||||Actual||21FLKWAT|None|Oka-n Beach-1-1-05/22/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-n Beach-1-1|Oka-n Beach-1-1-06/19/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||06/19/2024 10:09:00 AM|CDT|5|ft||||||Actual||21FLKWAT|None|Oka-n Beach-1-1-06/19/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-n Beach-1-1|Oka-n Beach-1-1-07/25/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||07/25/2024 11:05:00 AM|CDT|8|ft||||||Actual||21FLKWAT|None|Oka-n Beach-1-1-07/25/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-10|Oka-CB-Beach-10-05/29/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||9.3|ft|FDEP FT1700|| || ||05/29/2024 09:52:00 AM|CDT|9.3|ft||||S||Actual||21FLKWAT|None|Oka-CB-Beach-10-05/29/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-10|Oka-CB-Beach-10-06/26/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||06/26/2024 09:17:00 AM|CDT|7.5|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-10-06/26/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-10|Oka-CB-Beach-10-07/16/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||07/16/2024 09:25:00 AM|CDT|6|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-10-07/16/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-16|Oka-CB-Beach-16-05/22/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||05/22/2024 10:12:59 AM|CDT|14|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-16-05/22/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-16|Oka-CB-Beach-16-06/19/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||06/19/2024 10:01:00 AM|CDT|6.5|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-16-06/19/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-16|Oka-CB-Beach-16-07/25/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||07/25/2024 10:55:00 AM|CDT|9.5|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-16-07/25/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-19|Oka-CB-Beach-19-06/04/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||06/04/2024 09:01:00 AM|CDT|8|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-19-06/04/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-19|Oka-CB-Beach-19-07/05/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||07/05/2024 08:53:00 AM|CDT|11|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-19-07/05/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-19|Oka-CB-Beach-19-08/06/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||08/06/2024 09:01:00 AM|CDT|5.5|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-19-08/06/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-2|Oka-CB-Beach-2-05/22/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||05/22/2024 10:03:00 AM|CDT|14|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-2-05/22/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-2|Oka-CB-Beach-2-06/19/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||06/19/2024 09:50:00 AM|CDT|5|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-2-06/19/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-2|Oka-CB-Beach-2-07/25/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||07/25/2024 10:44:00 AM|CDT|10.5|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-2-07/25/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-3|Oka-CB-Beach-3-05/22/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||05/22/2024 09:51:00 AM|CDT|15|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-3-05/22/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-3|Oka-CB-Beach-3-06/19/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||06/19/2024 09:36:00 AM|CDT|12|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-3-06/19/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-3|Oka-CB-Beach-3-07/25/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||07/25/2024 10:32:59 AM|CDT|9.5|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-3-07/25/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-4|Oka-CB-Beach-4-05/22/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||05/22/2024 08:54:59 AM|CDT|15|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-4-05/22/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-4|Oka-CB-Beach-4-06/27/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||06/27/2024 10:05:59 AM|CDT|10|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-4-06/27/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-4|Oka-CB-Beach-4-07/25/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||07/25/2024 09:38:00 AM|CDT|9|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-4-07/25/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-n Beach-5-1|Oka-n Beach-5-1-05/22/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||05/22/2024 10:52:00 AM|CDT|14|ft||||||Actual||21FLKWAT|None|Oka-n Beach-5-1-05/22/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-n Beach-5-1|Oka-n Beach-5-1-06/27/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||06/27/2024 12:24:00 PM|CDT|8|ft||||||Actual||21FLKWAT|None|Oka-n Beach-5-1-06/27/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-n Beach-5-1|Oka-n Beach-5-1-07/25/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||07/25/2024 09:18:00 AM|CDT|11|ft||||||Actual||21FLKWAT|None|Oka-n Beach-5-1-07/25/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-6|Oka-CB-Beach-6-05/22/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||8|ft|FDEP FT1700|| || ||05/22/2024 09:09:00 AM|CDT|8|ft||||S||Actual||21FLKWAT|None|Oka-CB-Beach-6-05/22/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-6|Oka-CB-Beach-6-06/27/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7.5|ft|FDEP FT1700|| || ||06/27/2024 10:14:59 AM|CDT|7.5|ft||||S||Actual||21FLKWAT|None|Oka-CB-Beach-6-06/27/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-6|Oka-CB-Beach-6-07/25/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7.5|ft|FDEP FT1700|| || ||07/25/2024 09:47:59 AM|CDT|7.5|ft||||S||Actual||21FLKWAT|None|Oka-CB-Beach-6-07/25/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-7|Oka-CB-Beach-7-05/22/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||05/22/2024 09:29:00 AM|CDT|14|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-7-05/22/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-7|Oka-CB-Beach-7-06/27/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||06/27/2024 10:30:00 AM|CDT|11|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-7-06/27/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-7|Oka-CB-Beach-7-07/25/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||07/25/2024 10:04:00 AM|CDT|9|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-7-07/25/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-8|Oka-CB-Beach-8-05/29/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||05/29/2024 09:12:00 AM|CDT|9|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-8-05/29/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-8|Oka-CB-Beach-8-06/26/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||06/26/2024 08:40:00 AM|CDT|8|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-8-06/26/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-8|Oka-CB-Beach-8-07/16/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||12.3|ft|FDEP FT1700|| || ||07/16/2024 08:54:59 AM|CDT|12.3|ft||||S||Actual||21FLKWAT|None|Oka-CB-Beach-8-07/16/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-9|Oka-CB-Beach-9-05/29/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||05/29/2024 09:39:00 AM|CDT|7|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-9-05/29/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-9|Oka-CB-Beach-9-06/26/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||06/26/2024 09:00:00 AM|CDT|7|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-9-06/26/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CB-Beach-9|Oka-CB-Beach-9-07/16/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700|| || ||07/16/2024 09:15:00 AM|CDT|6.5|ft||||||Actual||21FLKWAT|None|Oka-CB-Beach-9-07/16/2024F
BAYRALLY|CHOCTAWHATCHEE BASIN ALLIANCE|AQUEOUS-Surface Water|Oka-CBA-GAP-1-1|Oka-CBA-GAP-1-1-05/30/2024F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||1|ft|FDEP FT1700|| || ||05/30/2024 01:01:00 PM|CDT|1|ft||||S||Actual||21FLKWAT|None|Oka-CBA-GAP-1-1-05/30/2024F
