Project_ID|Sampling_Agency_Name|Matrix|Monitoring_Location_ID|Activity_ID|ADAPT_Analyte_ID|Org_Analyte_Name|Activity_Type|Sample_Collection_Type|Sample_Collection_Equipment|Activity_Depth|Activity_Depth_Unit|Total_Depth|Total_Depth_Unit|Analysis_Method|Sample_Fraction|Preparation_Date_Time|Preparation_Time_Zone|Analysis_Date_Time|Analysis_Time_Zone|Activity_Date_Time|Activity_Time_Zone|Org_Result_Value|Org_Result_Unit|Org_MDL|Org_PQL|Org_Detection_Unit|Value_Qualifier|Result_Comments|Result_Value_Type_Name|Dilution|Lab_ID|Lab_Accreditation_Authority|Lab_Sample_ID
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Lak-Griffin W-1|Lak-Griffin W-1-2025-04-29S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|4/29/25 18:04:00|EST|75|PCU|1|1|PCU|Q| |Actual|1|21FLKWAT|None|Lak-Griffin W-1-2025-04-29S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Lak-Jewel-1|Lak-Jewel-1-2025-07-27S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/27/25 09:00:00|EST|67|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Lak-Jewel-1-2025-07-27S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Lak-Joanna-1|Lak-Joanna-1-2025-07-10S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/10/25 08:44:00|EST|14|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Lak-Joanna-1-2025-07-10S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-07S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/7/25 07:30:00|EST|399|PCU|1|1|PCU|| |Actual|4|21FLKWAT|None|NA-2025-07-07S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-07S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/7/25 07:30:00|EST|399|PCU|1|1|PCU|| |Actual|4|21FLKWAT|None|NA-2025-07-07S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Lak-Louisa-1|Lak-Louisa-1-2025-07-07S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/7/25 07:30:00|EST|399|PCU|1|1|PCU|| |Actual|4|21FLKWAT|None|Lak-Louisa-1-2025-07-07S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Lak-Royal-1|Lak-Royal-1-2025-07-27S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/27/25 10:24:59|EST|22|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Lak-Royal-1-2025-07-27S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ora-Waumpi-1|Ora-Waumpi-1-2025-07-21S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/21/25 12:16:00|EST|20|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Ora-Waumpi-1-2025-07-21S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pin-Autumn-1|Pin-Autumn-1-2025-07-25S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/25/25 09:29:59|EST|66|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Pin-Autumn-1-2025-07-25S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pin-SaltCreek-1-1|Pin-SaltCreek-1-1-2025-07-12S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/12/25 11:42:59|EST|65|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Pin-SaltCreek-1-1-2025-07-12S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pin-SaltCreek-2-1|Pin-SaltCreek-2-1-2025-07-12S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/12/25 11:53:00|EST|85|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Pin-SaltCreek-2-1-2025-07-12S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pin-SaltCreek-3-1|Pin-SaltCreek-3-1-2025-07-12S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/12/25 12:04:00|EST|36|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Pin-SaltCreek-3-1-2025-07-12S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pin-SaltCreek-4-1|Pin-SaltCreek-4-1-2025-07-12S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/12/25 12:15:00|EST|44|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Pin-SaltCreek-4-1-2025-07-12S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pin-Saundra-1|Pin-Saundra-1-2025-07-02S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/2/25 08:51:00|EST|37|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Pin-Saundra-1-2025-07-02S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-07S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/7/25 12:48:00|EST|32|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|NA-2025-07-07S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pin-Seminole-1|Pin-Seminole-1-2025-07-07S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/7/25 12:48:00|EST|32|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Pin-Seminole-1-2025-07-07S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Daisy-1|Pol-Daisy-1-2025-07-21S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/21/25 11:38:00|EST|15|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Pol-Daisy-1-2025-07-21S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-03S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/3/25 09:55:00|EST|43|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|NA-2025-07-03S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-03S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/3/25 09:55:00|EST|43|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|NA-2025-07-03S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Fannie-1|Pol-Fannie-1-2025-07-03S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/3/25 09:55:00|EST|43|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Pol-Fannie-1-2025-07-03S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Saddlebag-1|Pol-Saddlebag-1-2025-07-22S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/22/25 10:11:00|EST|21|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Pol-Saddlebag-1-2025-07-22S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Whistler-1|Pol-Whistler-1-2025-07-20S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/20/25 09:39:00|EST|18|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Pol-Whistler-1-2025-07-20S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-20S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/20/25 09:00:00|EST|18|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|NA-2025-07-20S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Brantley-1|Sem-Brantley-1-2025-07-20S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/20/25 09:00:00|EST|18|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Sem-Brantley-1-2025-07-20S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Clear-1|Sem-Clear-1-2025-07-24S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/24/25 07:48:00|EST|81|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Sem-Clear-1-2025-07-24S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Crescent-1|Sem-Crescent-1-2025-07-20S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/20/25 12:59:00|EST|43|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Sem-Crescent-1-2025-07-20S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-CrystalB-1|Sem-CrystalB-1-2025-07-30S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/30/25 15:05:00|EST|22|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Sem-CrystalB-1-2025-07-30S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Cub-1|Sem-Cub-1-2025-04-30S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|4/30/25 06:02:00|EST|26|PCU|1|1|PCU|Q| |Actual|1|21FLKWAT|None|Sem-Cub-1-2025-04-30S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Cub-1|Sem-Cub-1-2025-07-31S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||9/19/25 13:29:00|EST|10/24/25 12:33:00|EST|7/31/25 11:40:00|EST|23|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Sem-Cub-1-2025-07-31S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Elizabeth-1|Ala-Elizabeth-1-2025-07-30S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|7/30/25 08:15:00|EST|39|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Ala-Elizabeth-1-2025-07-30S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|8/26/25 13:05:59|EST|24|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|NA-2025-08-26S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|8/26/25 13:05:59|EST|24|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|NA-2025-08-26S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-LittleSa-2|Ala-LittleSa-2-2025-08-26S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|8/26/25 13:05:59|EST|24|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Ala-LittleSa-2-2025-08-26S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|8/26/25 13:05:59|EST|24|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|NA-2025-08-26S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|8/26/25 11:53:00|EST|18|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|NA-2025-08-26S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|8/26/25 11:53:00|EST|18|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|NA-2025-08-26S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-MelroseB-2|Ala-MelroseB-2-2025-08-26S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|8/26/25 11:53:00|EST|18|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Ala-MelroseB-2-2025-08-26S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|8/26/25 12:44:00|EST|17|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|NA-2025-08-26S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|8/26/25 12:44:00|EST|17|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|NA-2025-08-26S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|8/26/25 12:44:00|EST|17|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|NA-2025-08-26S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|8/26/25 12:44:00|EST|17|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|NA-2025-08-26S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaFe-2|Ala-SantaFe-2-2025-08-26S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|8/26/25 12:44:00|EST|17|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Ala-SantaFe-2-2025-08-26S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaFbar-1|Ala-SantaFbar-1-2025-08-26S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|8/26/25 12:16:00|EST|26|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Ala-SantaFbar-1-2025-08-26S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaBlue-1|Ala-SantaBlue-1-2025-08-26S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|8/26/25 12:31:00|EST|17|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Ala-SantaBlue-1-2025-08-26S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaFecm-1|Ala-SantaFecm-1-2025-08-26S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|8/26/25 12:10:00|EST|17|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Ala-SantaFecm-1-2025-08-26S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaFePC-1|Ala-SantaFePC-1-2025-08-26S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|8/26/25 12:18:59|EST|28|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Ala-SantaFePC-1-2025-08-26S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-31S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|7/31/25 11:40:00|EST|91|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|NA-2025-07-31S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-LittleOr-1|Ala-LittleOr-1-2025-07-31S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|7/31/25 11:40:00|EST|91|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Ala-LittleOr-1-2025-07-31S
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Moss-1|Ala-Moss-1-2025-07-31S|FL-PHYS-012|Color- True|Sample|Direct Grab|Water Bottle|0.3|m|||SM 2120 C||10/28/25 12:00:00|EST|10/29/25 16:02:00|EST|7/31/25 10:59:59|EST|46|PCU|1|1|PCU|| |Actual|1|21FLKWAT|None|Ala-Moss-1-2025-07-31S
