ADAPT Analyte ID,Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Analysis Method,Sample Fraction,Preparation Date,Preparation Time,Preparation Time Zone,Analysis Date,Analysis Time,Analysis Time Zone,County,Lake,Station,Activity Start Date,Activity Start Time,Activity Time Zone,Org Result Value,Org Result Unit,Org MDL,Org PQL,Org Detection Unit,Value Qualifier,Result Comments,Result Value Type Name,Dilution
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/23/2024,10:30:00 AM,EST,01/24/2024,12:49:00 PM,EST,Alachua,Elizabeth,2,10/30/2023,,,12,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/23/2024,10:30:00 AM,EST,01/24/2024,12:49:00 PM,EST,Alachua,Elizabeth,3,10/30/2023,,,10,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/23/2024,10:30:00 AM,EST,01/24/2024,12:49:00 PM,EST,Alachua,Elizabeth,1,11/30/2023,,,13,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/23/2024,10:30:00 AM,EST,01/24/2024,12:49:00 PM,EST,Alachua,Elizabeth,2,11/30/2023,,,14,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/23/2024,10:30:00 AM,EST,01/24/2024,12:49:00 PM,EST,Alachua,Elizabeth,3,11/30/2023,,,15,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,02/15/2024,10:00:00 AM,EST,02/20/2024,10:16:00 AM,EST,Alachua,Elizabeth,1,12/30/2023,,EST,10,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,02/15/2024,10:00:00 AM,EST,02/20/2024,10:16:00 AM,EST,Alachua,Elizabeth,2,12/30/2023,,EST,8,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,02/15/2024,10:00:00 AM,EST,02/20/2024,10:16:00 AM,EST,Alachua,Elizabeth,3,12/30/2023,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Hogtown Creek-1,1,09/04/2023,,,197,ug/L,6,19,ug/L,,,Actual,2
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Hogtown Creek-1,1,10/01/2023,,,512,ug/L,6,19,ug/L,,,Actual,2
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Hogtown Creek-1,1,11/04/2023,,,479,ug/L,6,19,ug/L,,,Actual,2
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Hogtown Creek-2,1,09/04/2023,,,327,ug/L,6,19,ug/L,,,Actual,2
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Hogtown Creek-2,1,10/01/2023,,,518,ug/L,6,19,ug/L,,,Actual,2
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Hogtown Creek-2,1,11/04/2023,,,401,ug/L,6,19,ug/L,,,Actual,2
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/23/2024,10:30:00 AM,EST,01/24/2024,12:49:00 PM,EST,Alachua,Jeffords,1,11/21/2023,,,28,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/23/2024,10:30:00 AM,EST,01/24/2024,12:49:00 PM,EST,Alachua,Jeffords,2,11/21/2023,,,35,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/23/2024,10:30:00 AM,EST,01/24/2024,12:49:00 PM,EST,Alachua,Jeffords,3,11/21/2023,,,30,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,12/05/2023,9:45:00 AM,EST,12/06/2023,12:39:00 PM,EST,Alachua,Kingswood,1,11/26/2023,,,250,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,12/05/2023,9:45:00 AM,EST,12/06/2023,12:39:00 PM,EST,Alachua,Kingswood,2,11/26/2023,,,264,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,12/05/2023,9:45:00 AM,EST,12/06/2023,12:39:00 PM,EST,Alachua,Kingswood,3,11/26/2023,,,235,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Alachua,Kingswood,1,12/19/2023,,,216,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Alachua,Kingswood,2,12/19/2023,,,214,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Alachua,Kingswood,3,12/19/2023,,,209,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/09/2024,9:25:00 AM,EST,02/12/2024,12:14:00 PM,EST,Alachua,Kingswood,1,01/25/2024,,EST,209,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/09/2024,9:25:00 AM,EST,02/12/2024,12:14:00 PM,EST,Alachua,Kingswood,2,01/25/2024,,EST,205,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/09/2024,9:25:00 AM,EST,02/12/2024,12:14:00 PM,EST,Alachua,Kingswood,3,01/25/2024,,EST,206,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,12/05/2023,9:45:00 AM,EST,12/06/2023,12:39:00 PM,EST,Alachua,Little Santa Fe,1,11/28/2023,,,15,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,12/05/2023,9:45:00 AM,EST,12/06/2023,12:39:00 PM,EST,Alachua,Little Santa Fe,2,11/28/2023,,,13,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,12/05/2023,9:45:00 AM,EST,12/06/2023,12:39:00 PM,EST,Alachua,Little Santa Fe,3,11/28/2023,,,13,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Alachua,Little Santa Fe,1,12/12/2023,,,14,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Alachua,Little Santa Fe,2,12/12/2023,,,14,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Alachua,Little Santa Fe,3,12/12/2023,,,13,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/09/2024,9:25:00 AM,EST,02/12/2024,12:14:00 PM,EST,Alachua,Little Santa Fe,1,01/31/2024,,EST,14,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/09/2024,9:25:00 AM,EST,02/12/2024,12:14:00 PM,EST,Alachua,Little Santa Fe,2,01/31/2024,,EST,15,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/09/2024,9:25:00 AM,EST,02/12/2024,12:14:00 PM,EST,Alachua,Little Santa Fe,3,01/31/2024,,EST,14,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Lochloosa,1,10/17/2023,,,57,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Lochloosa,2,10/17/2023,,,44,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Lochloosa,3,10/17/2023,,,51,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Lochloosa,4,10/17/2023,,,49,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,12/05/2023,9:45:00 AM,EST,12/06/2023,12:39:00 PM,EST,Alachua,Melrose Bay,1,11/28/2023,,,12,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,12/05/2023,9:45:00 AM,EST,12/06/2023,12:39:00 PM,EST,Alachua,Melrose Bay,2,11/28/2023,,,13,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,12/05/2023,9:45:00 AM,EST,12/06/2023,12:39:00 PM,EST,Alachua,Melrose Bay,3,11/28/2023,,,14,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Alachua,Melrose Bay,1,12/12/2023,,,14,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Alachua,Melrose Bay,2,12/12/2023,,,14,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Alachua,Melrose Bay,3,12/12/2023,,,14,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/09/2024,9:25:00 AM,EST,02/12/2024,12:14:00 PM,EST,Alachua,Melrose Bay,1,01/31/2024,,EST,15,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/09/2024,9:25:00 AM,EST,02/12/2024,12:14:00 PM,EST,Alachua,Melrose Bay,2,01/31/2024,,EST,12,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/09/2024,9:25:00 AM,EST,02/12/2024,12:14:00 PM,EST,Alachua,Melrose Bay,3,01/31/2024,,EST,13,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,12/05/2023,9:45:00 AM,EST,12/06/2023,12:39:00 PM,EST,Alachua,Moon,1,11/15/2023,,,122,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,12/05/2023,9:45:00 AM,EST,12/06/2023,12:39:00 PM,EST,Alachua,Moon,2,11/15/2023,,,96,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,12/05/2023,9:45:00 AM,EST,12/06/2023,12:39:00 PM,EST,Alachua,Moon,3,11/15/2023,,,124,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Newnan,1,10/16/2023,,,92,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Newnan,2,10/16/2023,,,131,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Newnan,3,10/16/2023,,,144,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Orange,1,10/20/2023,,,43,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Orange,2,10/20/2023,,,40,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Orange,3,10/20/2023,,,30,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,11/28/2023,1:10:00 PM,EST,12/01/2023,8:39:00 AM,EST,Alachua,Orange,4,10/20/2023,,,129,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,12/05/2023,9:45:00 AM,EST,12/06/2023,12:39:00 PM,EST,Alachua,Santa Fe,1,11/28/2023,,,12,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,12/05/2023,9:45:00 AM,EST,12/06/2023,12:39:00 PM,EST,Alachua,Santa Fe,2,11/28/2023,,,15,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,12/05/2023,9:45:00 AM,EST,12/06/2023,12:39:00 PM,EST,Alachua,Santa Fe,3,11/28/2023,,,12,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Alachua,Santa Fe,1,12/12/2023,,,12,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Alachua,Santa Fe,2,12/12/2023,,,16,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TP,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Alachua,Santa Fe,3,12/12/2023,,,13,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/09/2024,9:25:00 AM,EST,02/12/2024,12:14:00 PM,EST,Alachua,Santa Fe,1,01/31/2024,,EST,12,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/09/2024,9:25:00 AM,EST,02/12/2024,12:14:00 PM,EST,Alachua,Santa Fe,2,01/31/2024,,EST,13,ug/L,6,19,ug/L,I,,Actual,1
