Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Result_Value(ug/L),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Marion,Rainbow River-2,1,9/6/25,1452,1,0.07,25,,,,,,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Marion,Rainbow River-3,1,8/1/25,1453,1,0.073,26,,,,,,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Marion,Rainbow River-3,1,9/6/25,1454,1,0.053,19,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Marion,Withlacoochee River-Dunnellon,1,8/1/25,1455,1,0.074,27,,,,,,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Marion,Withlacoochee River-Dunnellon,1,9/6/25,1456,1,0.067,24,,,,,,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Marion,Sunset Harbor,1,8/11/25,1457,1,0.038,13,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Marion,Sunset Harbor,2,8/11/25,1458,1,0.035,12,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Marion,Sunset Harbor,3,8/11/25,1459,1,0.042,15,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Marion,Sunset Harbor,1,9/18/25,1460,1,0.046,16,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Marion,Sunset Harbor,2,9/18/25,1461,1,0.041,14,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Marion,Sunset Harbor,MS1,9/18/25,1462,1,0.174,64,,,,,,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Marion,Sunset Harbor,DUP1,9/18/25,1463,1,0.176,65,,,,,,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,LFB1,,1464,1,0.136,50,,,Q,Q,,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,CCV1,,1465,1,0.132,48,,,Q,Q,,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,MBLK2,,1466,1,0.012,3,,,QTI,Q,TI,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Marion,Sunset Harbor,3,9/18/25,1467,1,0.037,13,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Marion,Weir,1,9/6/25,1468,1,0.035,12,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Marion,Weir,2,9/6/25,1469,1,0.033,11,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Marion,Weir,3,9/6/25,1470,1,0.047,16,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Lake,Joanna,1,8/14/25,1471,1,0.023,8,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Lake,Joanna,2,8/14/25,1472,1,0.025,8,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Lake,Joanna,3,8/14/25,1473,1,0.024,8,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Lake,Joanna,1,9/19/25,1474,1,0.043,15,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Lake,Joanna,2,9/19/25,1475,1,0.029,10,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Lake,Joanna,3,9/19/25,1476,1,0.026,9,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Deer,1,8/6/25,1477,1,0.029,10,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Deer,2,8/6/25,1478,1,0.022,7,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Deer,1,9/8/25,1479,1,0.02,6,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Deer,2,9/8/25,1480,1,0.019,6,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Gold Head Branch-1,1,8/6/25,1481,1,0.022,7,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Gold Head Branch-2,1,8/6/25,1482,1,0.022,7,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Gold Head Branch-1,1,9/8/25,1483,1,0.023,8,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Gold Head Branch-2,1,9/8/25,1484,1,0.026,9,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Johnson,1,8/6/25,1485,1,0.032,11,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Johnson,2,8/6/25,1486,1,0.044,15,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Johnson,MS2,8/6/25,1487,1,0.169,62,,,,,,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Johnson,DUP2,8/6/25,1488,1,0.17,62,,,,,,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,LFB2,,1489,1,0.135,49,,,Q,Q,,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,CCV2,,1490,1,0.132,48,,,Q,Q,,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,MBLK3,,1491,1,0.013,4,,,QTI,Q,TI,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Johnson,3,8/6/25,1492,1,0.04,14,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Johnson,1,9/8/25,1493,1,0.024,8,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Johnson,2,9/8/25,1494,1,0.036,12,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Johnson,3,9/8/25,1495,1,0.029,10,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Little Johnson,1,8/6/25,1496,1,0.027,9,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Little Johnson,2,8/6/25,1497,1,0.042,15,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Little Johnson,3,8/6/25,1498,1,0.041,14,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Little Johnson,1,9/8/25,1499,1,0.039,13,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Little Johnson,2,9/8/25,1500,1,0.024,8,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Little Johnson,3,9/8/25,1501,1,0.037,13,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Sheelar,1,8/6/25,1502,1,0.023,8,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Sheelar,2,8/6/25,1503,1,0.019,6,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Sheelar,3,8/6/25,1504,1,0.019,6,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Sheelar,1,9/8/25,1505,1,0.016,5,,,TI,,TI,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Sheelar,2,9/8/25,1506,1,0.021,7,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Clay,Sheelar,3,9/8/25,1507,1,0.016,5,,,TI,,TI,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Hillsborough,James,1,9/23/25,1508,1,0.069,25,,,,,,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Hillsborough,James,2,9/23/25,1509,1,0.052,18,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Hillsborough,James,3,9/23/25,1510,1,0.051,18,,,I,,I,Sample,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Hillsborough,James,MS3,9/23/25,1511,1,0.191,70,,,,,,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,Hillsborough,James,DUP3,9/23/25,1512,1,0.201,74,,,,,,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,LFB3,,1513,1,0.143,52,,,Q,Q,,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,CCV3,,1514,1,0.133,49,,,Q,Q,,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,MBLK4,,,,,0,,,QTI,Q,TI,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,MS4,,,,,0,,,QTI,Q,TI,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,DUP4,,,,,0,,,QTI,Q,TI,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,LFB4,,,,,0,,J,QTI,Q,TI,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,CCV4,,,,,0,,J,QTI,Q,TI,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,MBLK5,,,,,0,,,QTI,Q,TI,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,MS5,,,,,0,MS5,,QTI,Q,TI,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,DUP5,,,,,0,DUP5,,QTI,Q,TI,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,LFB5,,,,,0,LFB5,J,QTI,Q,TI,QAQC,TP1015202510222025,,
10/15/25,12:59:59 PM,EST,10/22/25,10:46:00 AM,EST,,,CCV5,,,,,0,CCV5,J,QTI,Q,TI,QAQC,TP1015202510222025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,,,MBLK1,,1321,1,0.013,4,,,QTI,Q,TI,QAQC,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Mary,1,8/16/25,1322,1,0.04,14,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Mary,2,8/16/25,1323,1,0.05,18,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Mary,3,8/16/25,1324,1,0.045,16,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Mary,1,9/21/25,1325,1,0.045,16,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Mary,2,9/21/25,1326,1,0.051,18,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Mary,3,9/21/25,1327,1,0.04,14,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Monroe West,1,8/25/25,1328,1,0.239,88,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Monroe West,2,8/25/25,1329,1,0.279,103,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Monroe West,3,8/25/25,1330,1,0.278,102,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Monroe West,1,9/24/25,1331,1,0.228,84,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Monroe West,2,9/24/25,1332,1,0.193,71,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Monroe West,3,9/24/25,1333,1,0.193,71,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Quail Pond,1,9/4/25,1334,1,0.051,18,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Quail Pond,2,9/4/25,1335,1,0.048,17,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Quail Pond,3,9/4/25,1336,1,0.054,20,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Quail Pond,1,10/1/25,1337,1,0.042,15,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Quail Pond,2,10/1/25,1338,1,0.055,20,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Quail Pond,3,10/1/25,1339,1,0.051,18,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Queens Mirror,1,8/29/25,1340,1,0.119,44,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Queens Mirror,2,8/29/25,1341,1,0.104,38,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Queens Mirror,MS1,8/29/25,1342,1,0.242,89,,,,,,QAQC,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Queens Mirror,DUP1,8/29/25,1343,1,0.24,88,,,,,,QAQC,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,,,LFB1,,1344,1,0.136,50,,,Q,Q,,QAQC,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,,,CCV1,,1345,1,0.128,47,,,Q,Q,,QAQC,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,,,MBLK2,,1346,1,0.012,4,,,QTI,Q,TI,QAQC,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Queens Mirror,3,8/29/25,1347,1,0.12,44,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Rock,1,8/31/25,1348,1,0.034,12,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Rock,2,8/31/25,1349,1,0.031,11,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Rock,3,8/31/25,1350,1,0.039,14,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Rock,1,9/27/25,1351,1,0.039,14,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Rock,2,9/27/25,1352,1,0.048,17,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Rock,3,9/27/25,1353,1,0.038,14,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Secret,1,9/3/25,1354,1,0.079,29,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Secret,2,9/3/25,1355,1,0.089,33,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Secret,3,9/3/25,1356,1,0.081,30,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Secret,1,10/1/25,1357,1,0.091,33,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Secret,2,10/1/25,1358,1,0.068,25,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Secret,3,10/1/25,1359,1,0.084,31,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Silver,2,8/25/25,1361,1,0.053,19,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Silver,3,8/25/25,1362,1,0.067,24,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Silver,2,9/23/25,1364,1,0.041,15,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Silver,3,9/23/25,1365,1,0.052,19,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Spring,1,8/3/25,1366,1,0.064,23,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Spring,MS2,8/3/25,1367,1,0.198,73,,,,,,QAQC,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Spring,DUP2,8/3/25,1368,1,0.195,72,,,,,,QAQC,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,,,LFB2,,1369,1,0.135,50,,,Q,Q,,QAQC,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,,,CCV2,,1370,1,0.128,47,,,Q,Q,,QAQC,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,,,MBLK3,,1371,1,0.013,4,,,QTI,Q,TI,QAQC,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Spring,2,8/3/25,1372,1,0.065,24,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Spring,3,8/3/25,1373,1,0.052,19,,,I,,I,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Spring,1,9/28/25,1374,1,0.058,21,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Spring,2,9/28/25,1375,1,0.064,23,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Spring,3,9/28/25,1376,1,0.068,25,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet Middle,1,9/3/25,1377,1,0.059,21,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet Middle,2,9/3/25,1378,1,0.078,28,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet Middle,3,9/3/25,1379,1,0.075,27,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet Middle,1,10/1/25,1380,1,0.06,22,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet Middle,2,10/1/25,1381,1,0.081,30,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet Middle,3,10/1/25,1382,1,0.066,24,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet North,1,9/3/25,1383,1,0.07,25,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet North,2,9/3/25,1384,1,0.065,24,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet North,3,9/3/25,1385,1,0.06,22,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet North,1,10/1/25,1386,1,0.066,24,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet North,2,10/1/25,1387,1,0.06,22,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet North,3,10/1/25,1388,1,0.074,27,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet South,1,9/3/25,1389,1,0.095,35,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet South,2,9/3/25,1390,1,0.128,47,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet South,3,9/3/25,1391,1,0.102,37,,,,,,Sample,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet South,MS3,9/3/25,1392,1,0.241,89,,,,,,QAQC,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,Seminole,Triplet South,DUP3,9/3/25,1393,1,0.225,83,,,,,,QAQC,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,,,LFB3,,1394,1,0.14,51,,,Q,Q,,QAQC,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,,,CCV3,,1395,1,0.13,48,,,Q,Q,,QAQC,TP10212025B10272025,,
10/21/25,12:59:59 PM,EST,10/27/25,11:47:59 AM,EST,,,MBLK4,,,,,0,,,QTI,Q,TI,QAQC,TP10212025B10272025,,
